runid,start_time,spatial_index,intersect_time,join_time,cluster_time,stop_time,total_time,user_id
575,4/4/2020 16:24,r_tree_local,2.233025551,24.43167901,10.88398218,4/4/2020 16:25,37.54968071,84
576,4/4/2020 16:25,r_tree_local,2.236045122,17.71863532,2.139296532,4/4/2020 16:25,22.09495521,161
577,4/4/2020 16:25,r_tree_local,2.247046232,18.07962942,8.231052399,4/4/2020 16:25,28.55869818,50
578,4/4/2020 16:25,r_tree_local,2.258986235,11.05855298,2.162187099,4/4/2020 16:26,15.48073387,177
579,4/4/2020 16:26,r_tree_local,2.24801445,14.99989653,44.5508616,4/4/2020 16:27,61.79974151,17
580,4/4/2020 16:27,r_tree_local,2.237043619,15.41874886,2.185123682,4/4/2020 16:27,19.84191728,54
581,4/4/2020 16:27,r_tree_local,2.254998684,13.79206848,2.140273333,4/4/2020 16:27,18.1873405,166
582,4/4/2020 16:27,r_tree_local,2.232030392,10.54978466,2.293863058,4/4/2020 16:28,15.07567811,31
583,4/4/2020 16:28,r_tree_local,2.232056618,15.56236434,2.539206266,4/4/2020 16:28,20.33459663,155
584,4/4/2020 16:28,r_tree_local,2.255992413,10.70037055,11.2548604,4/4/2020 16:28,24.21222186,84
585,4/4/2020 16:28,r_tree_local,2.263972282,9.342082977,2.142248631,4/4/2020 16:29,13.75026202,171
586,4/4/2020 16:29,r_tree_local,2.24701643,9.808758736,2.167197943,4/4/2020 16:29,14.22494245,90
587,4/4/2020 16:29,r_tree_local,2.257986546,8.640908718,2.152214766,4/4/2020 16:29,13.05208015,143
588,4/4/2020 16:29,r_tree_local,2.238039255,7.743285418,6.325078726,4/4/2020 16:29,16.30836868,74
589,4/4/2020 16:29,r_tree_local,2.244023323,13.04011202,2.205099821,4/4/2020 16:30,17.49122643,99
590,4/4/2020 16:30,r_tree_local,2.250010967,27.03566575,2.167174101,4/4/2020 16:30,31.45285082,121
591,4/4/2020 16:30,r_tree_local,2.271950722,20.94308066,14.36969495,4/4/2020 16:31,37.58472633,4
592,4/4/2020 16:31,r_tree_local,2.247013807,26.75840974,2.608053207,4/4/2020 16:31,31.61543965,81
593,4/4/2020 16:31,r_tree_local,2.234080076,30.54009414,10.84094405,4/4/2020 16:32,43.61514378,84
594,4/4/2020 16:32,r_tree_local,2.241032839,24.87514162,12.01484013,4/4/2020 16:33,39.13101459,67
595,4/4/2020 16:33,r_tree_local,2.239035845,24.62412,2.171192169,4/4/2020 16:33,29.03534508,61
596,4/4/2020 16:33,r_tree_local,2.242999315,17.21096921,43.94905543,4/4/2020 16:34,63.40500331,17
597,4/4/2020 16:34,r_tree_local,2.265937328,4.694467545,2.159225225,4/4/2020 16:34,9.119630098,139
598,4/4/2020 16:34,r_tree_local,2.234024286,10.39922047,4.037198782,4/4/2020 16:35,16.6724112,34
599,4/4/2020 16:35,r_tree_local,2.234048843,8.753584146,91.18187356,4/4/2020 16:36,102.1705253,153
600,4/4/2020 16:36,r_tree_local,2.254074574,20.17205763,2.211083889,4/4/2020 16:37,24.63721609,101
601,4/4/2020 16:37,r_tree_local,2.24698925,13.01175237,91.02961802,4/4/2020 16:39,106.2903018,153
602,4/4/2020 16:39,r_tree_local,2.24499464,9.992295265,11.85229063,4/4/2020 16:39,24.08958054,67
603,4/4/2020 16:39,r_tree_local,2.233026028,21.07661581,11.90716958,4/4/2020 16:40,35.21979594,144
604,4/4/2020 16:40,r_tree_local,2.234050274,19.79008365,2.152242899,4/4/2020 16:40,24.17734599,143
605,4/4/2020 16:40,r_tree_local,2.260950327,16.20168042,4.430178165,4/4/2020 16:40,22.89477539,112
606,4/4/2020 16:40,r_tree_local,2.262974739,12.33102441,3.583414555,4/4/2020 16:41,18.18038106,26
607,4/4/2020 16:41,r_tree_local,2.250977278,58.38339972,3.697108984,4/4/2020 16:42,64.33248377,33
608,4/4/2020 16:42,r_tree_local,2.239034653,20.18102169,2.372683525,4/4/2020 16:42,24.79468131,58
609,4/4/2020 16:42,r_tree_local,2.323784828,16.60759068,2.225032091,4/4/2020 16:42,21.15839291,93
610,4/4/2020 16:42,r_tree_local,2.252966404,10.71830106,2.163211823,4/4/2020 16:43,15.13547587,173
611,4/4/2020 16:43,r_tree_local,2.287880421,12.67811394,2.19939208,4/4/2020 16:43,17.16638398,151
612,4/4/2020 16:43,r_tree_local,2.249010563,14.97695804,2.217040062,4/4/2020 16:43,19.4459734,137
613,4/4/2020 16:43,r_tree_local,2.246085167,23.9519465,2.318796396,4/4/2020 16:44,28.5177989,46
614,4/4/2020 16:44,r_tree_local,2.252507448,24.9283061,3.75993824,4/4/2020 16:44,30.94174933,12
615,4/4/2020 16:44,r_tree_local,2.245989799,18.15645146,2.576106787,4/4/2020 16:45,22.97951865,81
616,4/4/2020 16:45,r_tree_local,2.24302578,23.05585909,2.143169641,4/4/2020 16:45,27.44402909,171
617,4/4/2020 16:45,r_tree_local,2.237016201,15.46169186,2.164209366,4/4/2020 16:46,19.86491275,176
618,4/4/2020 16:46,r_tree_local,2.247015715,11.6937139,4.410725355,4/4/2020 16:46,18.35145497,115
619,4/4/2020 16:46,r_tree_local,2.253969669,21.64614415,2.148249149,4/4/2020 16:46,26.04836297,109
620,4/4/2020 16:46,r_tree_local,2.234049797,20.24383831,11.30234838,4/4/2020 16:47,33.78223157,10
621,4/4/2020 16:47,r_tree_local,2.24103117,24.08057451,3.389970779,4/4/2020 16:47,29.7145381,78
622,4/4/2020 16:47,r_tree_local,2.237014771,15.38749957,2.545191288,4/4/2020 16:48,20.17067432,155
623,4/4/2020 16:48,r_tree_local,2.245991707,14.13923216,2.381624222,4/4/2020 16:48,18.7678225,58
624,4/4/2020 16:48,r_tree_local,2.262972355,20.95095062,143.0305462,4/4/2020 16:51,166.2454479,22
625,4/4/2020 16:51,r_tree_local,2.24302721,29.05626535,2.170166254,4/4/2020 16:51,33.46945882,107
626,4/4/2020 16:51,r_tree_local,2.270951986,19.65245152,2.167170286,4/4/2020 16:52,24.09154487,107
627,4/4/2020 16:52,r_tree_local,2.240036249,8.968693256,4.055177689,4/4/2020 16:52,15.26684213,55
628,4/4/2020 16:52,r_tree_local,2.244992018,12.03739572,2.639910221,4/4/2020 16:52,16.92229795,81
629,4/4/2020 16:52,r_tree_local,2.248011827,23.55363846,2.186150312,4/4/2020 16:53,27.98974276,94
